hogar_id,conglome,vivienda,hogar,ubigeo,factor_expansion_anual,target_pobreza_monetaria_bin,usa_combustible_limpio,usa_combustible_precario,dispositivo_servicio_digital_2,material_techo,nivel_educativo_jefe_ord,dispositivo_servicio_digital_3,piso_precario,ingreso_neto_total_hogar,num_habitaciones,acceso_internet_hogar_derivado,dispositivo_servicio_digital_1,material_pared,tam_hogar,num_ninos_0_5,num_ninos_6_16,num_miembros_afiliados_essalud,estrato_geografico,monto_juntos,acceso_desague_red,monto_bono_gas,monto_pension_65,num_miembros_sin_atencion_salud,acceso_agua_red,num_miembros_con_enfermedad_4_sem,monto_programa_contigo,agua_potable_reportada,tipo_vivienda,monto_otras_transferencias_publicas,monto_bono_electricidad,num_miembros_con_sintoma_4_sem
040801_015718_120_11,015718,120,11,040801,297.66895,1,1,0,pase,"planchas de calamina, fibra de cemento o similares",11.0,conexion movil prepago,0,49780.03125,2.0,1,pase,adobe,6,0,4,5,de 2 000 a 19 999 habitantes,0,1,0,0,3,1,4,0,1,"vivienda en casa de vecindad (callejon, solar o corralon)",0,0,5
040801_015718_140_11,015718,140,11,040801,297.66895,0,1,0,conexion movil post pago control,"planchas de calamina, fibra de cemento o similares",7.0,pase,0,22934.82421875,1.0,1,pase,adobe,1,0,0,0,de 2 000 a 19 999 habitantes,0,1,0,0,1,1,0,0,1,casa independiente,0,0,1
040801_015718_161_11,015718,161,11,040801,297.66895,1,1,0,pase,"planchas de calamina, fibra de cemento o similares",6.0,conexion movil prepago,1,30975.181640625,1.0,1,pase,adobe,5,1,2,0,de 2 000 a 19 999 habitantes,0,0,0,0,2,1,2,0,1,casa independiente,0,0,3
040108_015753_049_11,015753,049,11,040108,69.16694,0,1,0,conexion movil post pago control,concreto armado,6.0,conexion movil prepago,0,29824.185546875,7.0,1,pase,ladrillo o bloque de cemento,4,0,1,0,area de empadronamiento rural (aer) compuesto,0,0,0,0,1,0,2,0,0,casa independiente,0,0,1
040108_015753_050_11,015753,050,11,040108,69.16694,0,1,0,conexion movil post pago control,concreto armado,6.0,pase,0,261533.109375,6.0,1,conexion fija,ladrillo o bloque de cemento,3,0,0,0,area de empadronamiento rural (aer) compuesto,0,0,0,0,1,0,0,0,0,casa independiente,0,0,1
040108_015753_051_11,015753,051,11,040108,69.16694,0,0,1,pase,"planchas de calamina, fibra de cemento o similares",4.0,conexion movil prepago,0,22520.533203125,1.0,1,pase,piedra o sillar con cal o cemento,3,1,0,0,area de empadronamiento rural (aer) compuesto,0,0,0,0,1,0,2,0,0,casa independiente,0,0,2
040108_015753_052_11,015753,052,11,040108,69.16694,0,1,0,conexion movil post pago control,concreto armado,6.0,pase,0,33748.63671875,4.0,1,pase,ladrillo o bloque de cemento,1,0,0,1,area de empadronamiento rural (aer) compuesto,0,0,0,0,1,0,1,0,0,casa independiente,0,0,0
040108_015753_121_11,015753,121,11,040108,69.16694,0,1,0,conexion movil post pago control,concreto armado,8.0,pase,0,24622.201171875,6.0,1,pase,ladrillo o bloque de cemento,2,0,0,1,area de empadronamiento rural (aer) compuesto,0,0,0,0,1,0,1,0,0,casa independiente,5385,0,0
040108_015753_123_11,015753,123,11,040108,69.16694,0,1,0,conexion movil post pago control,concreto armado,10.0,pase,0,55586.984375,5.0,1,conexion fija,ladrillo o bloque de cemento,1,0,0,1,area de empadronamiento rural (aer) compuesto,0,0,0,0,1,0,0,0,0,casa independiente,0,0,1
040108_015753_124_11,015753,124,11,040108,69.16694,0,1,0,,concreto armado,4.0,,0,38128.26171875,5.0,1,conexion fija,ladrillo o bloque de cemento,2,0,0,2,area de empadronamiento rural (aer) compuesto,0,0,0,0,0,0,0,0,0,casa independiente,10531,0,0
040108_015753_127_11,015753,127,11,040108,69.16694,0,1,0,conexion movil post pago control,concreto armado,10.0,pase,0,39683.1953125,3.0,1,pase,ladrillo o bloque de cemento,2,0,0,1,area de empadronamiento rural (aer) compuesto,0,0,0,0,1,0,2,0,0,casa independiente,0,0,1
040801_015774_005_11,015774,005,11,040801,162.4808,0,1,0,conexion movil post pago control,"planchas de calamina, fibra de cemento o similares",8.0,pase,1,43351.43359375,4.0,1,pase,adobe,3,0,0,0,area de empadronamiento rural (aer) simple,0,0,0,0,1,1,0,0,0,casa independiente,0,0,1
040801_015774_006_11,015774,006,11,040801,162.4808,1,0,1,pase,"planchas de calamina, fibra de cemento o similares",3.0,conexion movil prepago,0,21553.16015625,2.0,1,pase,adobe,4,0,1,0,area de empadronamiento rural (aer) simple,0,0,0,0,3,1,0,0,1,casa independiente,0,0,3
040801_015774_007_11,015774,007,11,040801,162.4808,0,0,1,conexion movil post pago control,"planchas de calamina, fibra de cemento o similares",5.0,pase,1,4986.017578125,2.0,1,pase,adobe,2,0,0,0,area de empadronamiento rural (aer) simple,0,0,0,0,0,1,1,0,1,casa independiente,0,0,1
040801_015774_008_11,015774,008,11,040801,162.4808,1,0,1,,"planchas de calamina, fibra de cemento o similares",6.0,,1,7512.51806640625,2.0,0,,adobe,4,0,0,0,area de empadronamiento rural (aer) simple,0,0,0,0,1,1,1,0,1,casa independiente,0,0,2
040801_015774_037_11,015774,037,11,040801,162.4808,0,0,1,pase,"planchas de calamina, fibra de cemento o similares",3.0,conexion movil prepago,1,18159.478515625,4.0,1,pase,adobe,3,0,1,0,area de empadronamiento rural (aer) simple,0,0,0,0,2,1,1,0,1,casa independiente,0,0,2
040801_015774_038_11,015774,038,11,040801,162.4808,1,0,1,pase,"planchas de calamina, fibra de cemento o similares",4.0,conexion movil prepago,1,29057.16796875,2.0,1,pase,adobe,4,0,2,0,area de empadronamiento rural (aer) simple,0,0,0,0,1,0,0,0,0,casa independiente,0,0,1
040801_015774_039_11,015774,039,11,040801,162.4808,0,0,1,pase,"planchas de calamina, fibra de cemento o similares",5.0,conexion movil prepago,1,19269.017578125,4.0,1,pase,adobe,5,1,2,0,area de empadronamiento rural (aer) simple,0,0,0,0,3,0,1,0,0,casa independiente,0,0,3
040801_015774_040_11,015774,040,11,040801,162.4808,1,0,1,,"planchas de calamina, fibra de cemento o similares",3.0,,1,3496.17822265625,3.0,0,,adobe,1,0,0,0,area de empadronamiento rural (aer) simple,0,0,0,1797,1,0,1,0,0,casa independiente,0,0,1
040705_020644_012_11,020644,012,11,040705,69.16694,0,1,0,conexion movil post pago control,concreto armado,7.0,conexion movil prepago,0,45245.95703125,5.0,1,pase,ladrillo o bloque de cemento,4,0,0,2, de 500 a 1 999 habitantes,0,1,0,0,2,1,0,0,1,casa independiente,0,0,3
040705_020644_020_11,020644,020,11,040705,69.16694,1,1,0,conexion movil post pago control,concreto armado,10.0,pase,0,44034.1875,2.0,1,pase,ladrillo o bloque de cemento,5,0,1,4, de 500 a 1 999 habitantes,0,1,0,0,1,1,2,0,1,casa independiente,5983,0,3
040705_020644_028_11,020644,028,11,040705,69.16694,0,1,0,conexion movil post pago control,"planchas de calamina, fibra de cemento o similares",5.0,pase,0,22749.5078125,5.0,1,conexion fija,ladrillo o bloque de cemento,3,0,0,0, de 500 a 1 999 habitantes,0,1,0,0,2,1,2,0,1,casa independiente,6701,0,2
040705_020644_036_11,020644,036,11,040705,69.16694,0,1,0,conexion movil post pago control,concreto armado,5.0,pase,1,49548.17578125,4.0,1,pase,ladrillo o bloque de cemento,5,0,0,3, de 500 a 1 999 habitantes,0,1,0,0,3,0,1,0,0,casa independiente,0,0,2
040705_020644_044_11,020644,044,11,040705,69.16694,0,1,0,conexion movil post pago control,"planchas de calamina, fibra de cemento o similares",7.0,pase,0,165073.34375,9.0,1,conexion fija,ladrillo o bloque de cemento,6,0,2,6, de 500 a 1 999 habitantes,0,1,0,0,0,1,3,0,1,casa independiente,0,0,3
040705_020644_052_11,020644,052,11,040705,69.16694,0,1,0,conexion movil post pago control,"planchas de calamina, fibra de cemento o similares",6.0,pase,0,66152.21875,5.0,1,conexion fija,ladrillo o bloque de cemento,4,0,0,3, de 500 a 1 999 habitantes,0,1,0,0,1,1,0,0,1,casa independiente,0,0,1
040705_020644_067_11,020644,067,11,040705,69.16694,0,1,0,pase,concreto armado,6.0,conexion movil prepago,0,32710.984375,1.0,1,pase,ladrillo o bloque de cemento,4,1,1,0, de 500 a 1 999 habitantes,0,1,0,0,2,1,1,0,1,casa independiente,0,0,2
040705_020644_075_11,020644,075,11,040705,69.16694,0,1,0,conexion movil post pago control,"planchas de calamina, fibra de cemento o similares",6.0,pase,0,24210.615234375,4.0,1,pase,ladrillo o bloque de cemento,3,0,0,2, de 500 a 1 999 habitantes,0,1,0,0,0,1,0,0,1,casa independiente,0,0,0
040102_005515_012_11,005515,012,11,040102,206.44717,0,1,0,conexion movil post pago control,concreto armado,11.0,pase,0,85551.0,8.0,1,conexion fija,ladrillo o bloque de cemento,5,0,0,4, de 500 000 a más habitantes,0,1,0,0,1,1,1,0,1,casa independiente,17352,0,2
040102_005515_030_11,005515,030,11,040102,206.44717,0,1,0,conexion movil post pago control,concreto armado,5.0,pase,0,73660.4921875,6.0,1,pase,ladrillo o bloque de cemento,4,0,1,3, de 500 000 a más habitantes,0,1,0,0,3,1,1,0,1,casa independiente,0,0,4
040102_005515_044_11,005515,044,11,040102,206.44717,0,1,0,conexion movil post pago control,concreto armado,10.0,pase,0,83514.0,7.0,1,conexion fija,ladrillo o bloque de cemento,4,0,2,3, de 500 000 a más habitantes,0,1,0,0,2,1,2,0,1,departamento en edificio,0,0,2
040102_005515_095_11,005515,095,11,040102,206.44717,0,1,0,conexion movil post pago control,concreto armado,6.0,pase,0,143138.1875,6.0,1,conexion fija,ladrillo o bloque de cemento,8,1,0,4, de 500 000 a más habitantes,0,1,0,0,0,1,2,0,1,casa independiente,25034,0,3
040102_005515_143_11,005515,143,11,040102,206.44717,0,1,0,conexion movil post pago control,concreto armado,10.0,pase,0,75609.1640625,5.0,1,conexion fija,ladrillo o bloque de cemento,3,0,0,2, de 500 000 a más habitantes,0,1,0,0,2,1,1,0,1,casa independiente,14360,0,2
040102_005515_161_11,005515,161,11,040102,206.44717,0,1,0,conexion movil post pago control,concreto armado,7.0,pase,0,35198.28515625,2.0,1,pase,ladrillo o bloque de cemento,1,0,0,1, de 500 000 a más habitantes,0,1,0,0,0,1,0,0,1,casa independiente,0,0,0
040123_005580_003_11,005580,003,11,040123,769.1998,0,0,1,,concreto armado,6.0,,0,10819.4736328125,1.0,1,conexion fija,ladrillo o bloque de cemento,1,0,0,0, de 500 000 a más habitantes,0,0,0,0,1,0,1,0,0,casa independiente,0,0,1
040123_005580_012_11,005580,012,11,040123,769.1998,0,1,0,conexion movil post pago control,concreto armado,8.0,pase,0,160027.609375,7.0,1,pase,ladrillo o bloque de cemento,5,0,1,3, de 500 000 a más habitantes,0,0,0,0,0,1,0,0,1,casa independiente,0,0,1
040123_005580_055_11,005580,055,11,040123,769.1998,0,1,0,conexion movil post pago control,concreto armado,8.0,pase,0,78043.125,5.0,1,pase,ladrillo o bloque de cemento,6,0,2,0, de 500 000 a más habitantes,0,1,0,0,4,1,0,0,1,casa independiente,5087,0,4
040123_005580_062_11,005580,062,11,040123,769.1998,0,1,0,conexion movil post pago control,concreto armado,8.0,pase,0,74890.671875,7.0,1,conexion fija,ladrillo o bloque de cemento,2,0,0,2, de 500 000 a más habitantes,0,1,0,0,0,1,2,0,1,casa independiente,27418,0,0
040110_015526_047_11,015526,047,11,040110,159.23631,0,1,0,conexion movil post pago control,"planchas de calamina, fibra de cemento o similares",10.0,pase,0,79507.9296875,4.0,1,conexion fija,ladrillo o bloque de cemento,4,0,1,3, de 500 000 a más habitantes,0,1,0,0,3,1,2,0,1,casa independiente,0,0,3
040110_015526_087_11,015526,087,11,040110,159.23631,0,1,0,conexion movil post pago control,concreto armado,10.0,pase,0,108077.3125,4.0,1,conexion fija,ladrillo o bloque de cemento,4,0,2,4, de 500 000 a más habitantes,0,1,0,0,1,1,0,0,1,departamento en edificio,0,0,1
040110_015526_107_11,015526,107,11,040110,159.23631,0,1,0,conexion movil post pago control,concreto armado,10.0,pase,0,62765.3828125,4.0,1,conexion fija,ladrillo o bloque de cemento,3,0,0,2, de 500 000 a más habitantes,0,1,0,0,0,1,0,0,1,casa independiente,0,0,1
040110_015526_119_11,015526,119,11,040110,159.23631,0,1,0,conexion movil post pago control,concreto armado,6.0,pase,0,25290.1328125,1.0,1,pase,ladrillo o bloque de cemento,1,0,0,0, de 500 000 a más habitantes,0,1,0,0,1,1,0,0,1,"vivienda en casa de vecindad (callejon, solar o corralon)",0,0,1
040110_015526_149_11,015526,149,11,040110,159.23631,0,1,0,conexion movil post pago control,concreto armado,6.0,pase,0,51342.0,5.0,1,conexion fija,ladrillo o bloque de cemento,2,0,0,2, de 500 000 a más habitantes,0,1,0,0,0,1,0,0,1,casa independiente,0,0,0
040110_015526_157_11,015526,157,11,040110,159.23631,0,1,0,conexion movil post pago control,concreto armado,11.0,pase,0,82718.2578125,4.0,1,conexion fija,ladrillo o bloque de cemento,3,0,0,2, de 500 000 a más habitantes,0,1,0,0,1,1,1,0,1,casa independiente,0,0,1
040110_015526_162_11,015526,162,11,040110,159.23631,0,1,0,conexion movil post pago control,concreto armado,10.0,pase,0,13837.3310546875,5.0,1,conexion fija,ladrillo o bloque de cemento,1,0,0,1, de 500 000 a más habitantes,0,1,0,0,0,1,1,0,1,casa independiente,0,0,0
040103_015540_010_11,015540,010,11,040103,278.53445,0,1,0,conexion movil post pago control,concreto armado,9.0,pase,0,39444.04296875,7.0,1,conexion fija,ladrillo o bloque de cemento,4,1,0,2, de 500 000 a más habitantes,0,1,0,0,3,1,0,0,1,casa independiente,4172,0,3
040103_015540_023_11,015540,023,11,040103,278.53445,0,1,0,conexion movil post pago control,concreto armado,6.0,pase,0,36751.26953125,4.0,1,pase,ladrillo o bloque de cemento,4,0,0,0, de 500 000 a más habitantes,0,1,0,0,1,1,0,0,1,casa independiente,0,0,1
040103_015540_049_11,015540,049,11,040103,278.53445,0,1,0,conexion movil post pago control,concreto armado,10.0,pase,0,88830.9765625,5.0,1,conexion fija,ladrillo o bloque de cemento,4,0,0,1, de 500 000 a más habitantes,0,1,0,0,0,1,0,0,1,casa independiente,0,0,0
040103_015540_060_11,015540,060,11,040103,278.53445,0,1,0,conexion movil post pago control,concreto armado,8.0,pase,0,32057.662109375,5.0,1,pase,ladrillo o bloque de cemento,3,0,0,0, de 500 000 a más habitantes,0,1,0,0,0,1,0,0,1,casa independiente,0,0,0
040103_015540_070_11,015540,070,11,040103,278.53445,0,1,0,pase,concreto armado,5.0,conexion movil prepago,0,26292.369140625,5.0,1,pase,ladrillo o bloque de cemento,4,0,0,2, de 500 000 a más habitantes,0,1,0,0,2,1,0,0,1,"vivienda en casa de vecindad (callejon, solar o corralon)",9537,0,2
040103_015540_082_11,015540,082,11,040103,278.53445,0,1,0,conexion movil post pago control,concreto armado,6.0,pase,0,107736.8125,1.0,1,conexion fija,ladrillo o bloque de cemento,1,0,0,1, de 500 000 a más habitantes,0,1,0,0,0,1,0,0,1,"vivienda en casa de vecindad (callejon, solar o corralon)",0,0,0
040109_015552_018_11,015552,018,11,040109,278.53445,0,1,0,conexion movil post pago control,concreto armado,8.0,conexion movil prepago,0,104675.6015625,5.0,1,conexion fija,ladrillo o bloque de cemento,6,1,1,5, de 500 000 a más habitantes,0,1,0,0,1,1,2,0,1,casa independiente,0,0,0
040109_015552_031_11,015552,031,11,040109,278.53445,0,1,0,conexion movil post pago control,concreto armado,8.0,pase,0,11030.2939453125,2.0,1,conexion fija,ladrillo o bloque de cemento,1,0,0,1, de 500 000 a más habitantes,0,1,0,0,0,1,1,0,1,casa independiente,0,0,1
040109_015552_042_11,015552,042,11,040109,278.53445,0,1,0,conexion movil post pago control,concreto armado,6.0,pase,0,58170.203125,5.0,1,conexion fija,ladrillo o bloque de cemento,2,0,1,1, de 500 000 a más habitantes,0,1,0,0,1,1,0,0,1,casa independiente,0,0,1
040109_015552_080_11,015552,080,11,040109,278.53445,0,1,0,conexion movil post pago control,concreto armado,6.0,pase,0,16788.01953125,3.0,1,conexion fija,piedra o sillar con cal o cemento,2,0,0,0, de 500 000 a más habitantes,0,1,0,0,2,1,0,0,1,casa independiente,5960,0,0
040109_015552_091_11,015552,091,11,040109,278.53445,0,1,0,conexion movil post pago control,concreto armado,10.0,conexion movil prepago,0,72068.5,4.0,1,conexion fija,ladrillo o bloque de cemento,5,0,1,4, de 500 000 a más habitantes,0,1,0,0,0,1,4,0,1,casa independiente,0,0,0
040107_015564_011_11,015564,011,11,040107,1037.7892,0,1,0,conexion movil post pago control,concreto armado,1.0,conexion movil prepago,0,47644.55859375,5.0,1,conexion fija,ladrillo o bloque de cemento,4,0,0,4, de 500 000 a más habitantes,0,1,0,0,0,1,0,0,1,casa independiente,4768,0,2
040107_015564_027_11,015564,027,11,040107,1037.7892,0,1,0,conexion movil post pago control,concreto armado,11.0,pase,0,29707.0,2.0,1,pase,ladrillo o bloque de cemento,1,0,0,1, de 500 000 a más habitantes,0,1,0,0,0,1,0,0,1,casa independiente,0,0,0
040107_015564_058_11,015564,058,11,040107,1037.7892,0,1,0,conexion movil post pago control,concreto armado,8.0,pase,0,54019.88671875,5.0,1,conexion fija,ladrillo o bloque de cemento,3,0,0,1, de 500 000 a más habitantes,0,1,0,0,3,1,3,0,1,casa independiente,0,0,0
040107_015564_074_11,015564,074,11,040107,1037.7892,0,1,0,conexion movil post pago control,concreto armado,3.0,pase,0,28157.416015625,2.0,1,pase,ladrillo o bloque de cemento,4,0,0,0, de 500 000 a más habitantes,0,1,0,0,3,1,3,0,1,casa independiente,1831,0,3
040107_015564_089_11,015564,089,11,040107,1037.7892,0,1,0,conexion movil post pago control,concreto armado,6.0,conexion movil prepago,0,45663.9453125,4.0,1,pase,ladrillo o bloque de cemento,4,0,0,0, de 500 000 a más habitantes,0,1,0,0,2,1,1,0,1,"vivienda en casa de vecindad (callejon, solar o corralon)",0,0,3
040107_015564_107_11,015564,107,11,040107,1037.7892,0,0,1,,"planchas de calamina, fibra de cemento o similares",4.0,,0,56182.85546875,6.0,0,,adobe,6,0,0,0, de 500 000 a más habitantes,0,1,0,0,0,1,0,0,1,casa independiente,0,0,0
040122_015576_015_11,015576,015,11,040122,297.66895,0,1,0,pase,concreto armado,10.0,conexion movil prepago,0,36646.82421875,4.0,1,pase,ladrillo o bloque de cemento,3,0,0,0, de 500 000 a más habitantes,0,1,0,0,3,1,2,0,1,casa independiente,0,0,2
040122_015576_033_11,015576,033,11,040122,297.66895,0,1,0,conexion movil post pago control,concreto armado,6.0,pase,0,32534.21875,4.0,1,pase,ladrillo o bloque de cemento,3,1,0,1, de 500 000 a más habitantes,0,1,0,0,1,1,1,0,1,casa independiente,0,0,1
040122_015576_050_11,015576,050,11,040122,297.66895,1,0,1,pase,concreto armado,4.0,conexion movil prepago,0,43182.8125,3.0,1,pase,ladrillo o bloque de cemento,5,0,1,0, de 500 000 a más habitantes,0,1,0,0,4,1,2,0,1,casa independiente,0,0,4
040122_015576_104_11,015576,104,11,040122,297.66895,0,1,0,pase,concreto armado,6.0,conexion movil prepago,0,30603.85546875,4.0,1,pase,ladrillo o bloque de cemento,4,0,0,2, de 500 000 a más habitantes,0,1,0,0,1,1,0,0,1,casa independiente,3576,0,3
040122_015576_121_11,015576,121,11,040122,297.66895,0,1,0,pase,concreto armado,6.0,conexion movil prepago,0,33082.76171875,3.0,1,pase,ladrillo o bloque de cemento,4,0,2,1, de 500 000 a más habitantes,0,1,0,0,2,1,2,0,1,casa independiente,0,0,2
040122_015576_140_11,015576,140,11,040122,297.66895,1,1,0,pase,concreto armado,5.0,conexion movil prepago,0,30746.58203125,5.0,1,conexion fija,ladrillo o bloque de cemento,4,0,1,2, de 500 000 a más habitantes,0,1,0,0,2,1,2,0,1,casa independiente,0,0,0
040104_015589_005_11,015589,005,11,040104,297.66895,0,1,0,pase,concreto armado,4.0,conexion movil prepago,0,21172.439453125,4.0,1,pase,ladrillo o bloque de cemento,3,0,1,0, de 500 000 a más habitantes,1194,0,0,0,1,0,0,0,1,casa independiente,0,0,3
040104_015589_013_11,015589,013,11,040104,297.66895,0,1,0,conexion movil post pago control,concreto armado,6.0,pase,0,28641.833984375,1.0,1,pase,ladrillo o bloque de cemento,3,1,0,1, de 500 000 a más habitantes,0,0,0,0,0,0,0,0,1,casa independiente,0,0,0
040104_015589_037_11,015589,037,11,040104,297.66895,0,1,0,pase,"planchas de calamina, fibra de cemento o similares",8.0,conexion movil prepago,0,15345.330078125,1.0,1,pase,ladrillo o bloque de cemento,1,0,0,0, de 500 000 a más habitantes,0,0,0,0,1,0,0,0,1,casa independiente,0,0,0
040104_015589_063_11,015589,063,11,040104,297.66895,0,1,0,pase,"planchas de calamina, fibra de cemento o similares",6.0,conexion movil prepago,0,38863.67578125,2.0,1,pase,triplay/calamina/estera,6,0,3,0, de 500 000 a más habitantes,0,0,0,0,4,0,5,0,1,casa independiente,0,0,2
040104_015589_076_11,015589,076,11,040104,297.66895,0,1,0,pase,"planchas de calamina, fibra de cemento o similares",6.0,conexion movil prepago,0,13813.1962890625,4.0,1,pase,ladrillo o bloque de cemento,3,0,0,0, de 500 000 a más habitantes,0,0,0,0,2,0,1,0,1,"vivienda en casa de vecindad (callejon, solar o corralon)",0,0,2
040104_015589_100_11,015589,100,11,040104,297.66895,1,1,0,pase,"planchas de calamina, fibra de cemento o similares",6.0,conexion movil prepago,0,31197.0,3.0,1,pase,ladrillo o bloque de cemento,4,1,1,0, de 500 000 a más habitantes,0,0,0,0,1,0,1,0,1,casa independiente,0,0,1
040109_015615_012_11,015615,012,11,040109,159.23631,0,1,0,conexion movil post pago control,concreto armado,6.0,pase,0,50596.09375,5.0,1,pase,ladrillo o bloque de cemento,5,0,0,2, de 500 000 a más habitantes,0,1,0,0,1,1,0,0,1,casa independiente,2992,0,1
